delta_time,protocols,ip_src,ip_dst,port_src,port_dst,frame_len,udp_len,ip_ttl,icmp_type,tos,ip_flags_rb,ip_flags_df,ip_flags_mf,tcp_flags_res,tcp_flags_ns,tcp_flags_cwr,tcp_flags_ecn,tcp_flags_urg,tcp_flags_ack,tcp_flags_push,tcp_flags_reset,tcp_flags_syn,tcp_flags_fin,epoch_time,modelo_prediccion,prediccion_id,prediccion_binaria,prediccion
0.0,TCP,192.168.0.103,192.168.0.101,7141.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1106129,OCSVM,1,1,Anómalo
0.001697972,TCP,192.168.0.103,192.168.0.101,7142.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.112311,OCSVM,1,1,Anómalo
0.001172179,TCP,192.168.0.103,192.168.0.101,7143.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1134832,OCSVM,1,1,Anómalo
0.001444714,TCP,192.168.0.103,192.168.0.101,7144.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1149278,OCSVM,1,1,Anómalo
0.002053729,TCP,192.168.0.103,192.168.0.101,7145.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1169815,OCSVM,1,1,Anómalo
0.001078475,TCP,192.168.0.103,192.168.0.101,7146.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.11806,OCSVM,1,1,Anómalo
0.002625152,TCP,192.168.0.103,192.168.0.101,7147.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.120685,OCSVM,1,1,Anómalo
0.001580713,TCP,192.168.0.103,192.168.0.101,7148.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.122266,OCSVM,1,1,Anómalo
0.001557751,TCP,192.168.0.103,192.168.0.101,7149.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1238236,OCSVM,1,1,Anómalo
0.002691318,TCP,192.168.0.103,192.168.0.101,7150.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.126515,OCSVM,1,1,Anómalo
0.001412047,TCP,192.168.0.103,192.168.0.101,7151.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.127927,OCSVM,1,1,Anómalo
0.001211105,TCP,192.168.0.103,192.168.0.101,7152.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.129138,OCSVM,1,1,Anómalo
0.001851045,TCP,192.168.0.103,192.168.0.101,7153.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1309893,OCSVM,1,1,Anómalo
0.001385103,TCP,192.168.0.103,192.168.0.101,7154.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1323743,OCSVM,1,1,Anómalo
0.001219586,TCP,192.168.0.103,192.168.0.101,7155.0,22.0,60,-2.0,64,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1786810915.1335938,OCSVM,1,1,Anómalo
