delta_time,protocols,ip_src,ip_dst,port_src,port_dst,frame_len,udp_len,ip_ttl,icmp_type,tos,ip_flags_rb,ip_flags_df,ip_flags_mf,tcp_flags_res,tcp_flags_ns,tcp_flags_cwr,tcp_flags_ecn,tcp_flags_urg,tcp_flags_ack,tcp_flags_push,tcp_flags_reset,tcp_flags_syn,tcp_flags_fin,epoch_time
0.000965648,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.584526
0.000223704,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5847497
0.00089287,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5856426
0.000222482,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5858653
0.000860111,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5867252
0.000228778,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.586954
0.00088124,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5878353
0.000230223,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5880656
0.000867944,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5889337
0.000204648,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.589138
0.000952963,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.590091
0.000199019,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.59029
0.0009015,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5911915
0.000216759,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5914085
0.001493667,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.592902
0.000232815,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5931349
0.001286722,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5944216
0.000246852,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5946684
0.000949314,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5956175
0.00032263,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5959404
0.000874963,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.596815
0.000215352,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.5970306
0.003858315,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6008887
0.000250426,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6011393
0.002613963,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.603753
0.000217703,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.603971
0.002400722,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6063716
0.0002865,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6066582
0.000828741,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.607487
0.000210408,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6076975
0.00087324,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6085706
0.000202,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6087725
0.000929778,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6097023
0.000210722,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.609913
0.000935408,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6108484
0.000192074,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6110406
0.000902574,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6119432
0.000209426,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6121526
0.001021722,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6131744
0.000182259,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6133566
0.000886278,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6142428
0.000208482,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6144514
0.001922314,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6163735
0.000211463,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6165853
0.000890445,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6174755
0.000276037,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6177516
0.002949166,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6207008
0.000265593,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6209664
0.001337926,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6223044
0.000250907,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6225553
0.001027537,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6235828
0.00025626,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.623839
0.001015018,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.624854
0.000229963,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.625084
0.002681371,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6277654
0.000221277,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.627987
0.001638686,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.629625
0.000235444,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6298609
0.001039111,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6309
0.000169852,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6310697
0.000896296,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.631966
0.000213815,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6321795
0.000927,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6331067
0.000194537,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6333015
0.000984241,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6342857
0.000195537,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6344812
0.000871278,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6353524
0.00023387,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6355865
0.00087513,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6364615
0.0001505,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.636612
0.000997037,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.637609
0.000258314,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6378672
0.001797908,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6396651
0.000238944,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.639904
0.001429926,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.641334
0.000258185,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6415925
0.000840426,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6424327
0.000242167,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6426747
0.000867667,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6435423
0.000227148,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6437695
0.000991611,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.644761
0.000223444,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6449847
0.001977315,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.646962
0.000229667,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6471915
0.000816333,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.648008
0.000241815,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.64825
0.000863815,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6491137
0.00021237,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.649326
0.000871019,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.650197
0.000237352,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6504345
0.001583018,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6520174
0.000163352,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.652181
0.0014055,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6535864
0.000213056,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6537993
0.00089487,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6546943
0.000329518,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6550236
0.001936908,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6569605
0.00030237,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.657263
0.000937074,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6582
0.000246093,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.658446
0.000847,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6592932
0.000242704,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.659536
0.001411703,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6609476
0.000224908,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6611724
0.003656814,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6648293
0.000254871,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.665084
0.002502204,ICMP,192.168.0.103,192.168.0.100,-2.0,-2.0,106,-2.0,64,8,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6675863
0.000239833,ICMP,192.168.0.100,192.168.0.103,-2.0,-2.0,106,-2.0,128,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1786931353.6678262
